ID_P,Squadra_C,Squadra_T,Giocatore_C_1,Giocatore_C_2,Giocatore_C_3,Giocatore_C_4,Giocatore_C_5,Giocatore_C_6,Giocatore_C_7,Giocatore_C_8,Giocatore_C_9,Giocatore_C_10,Giocatore_C_11,Giocatore_T_1,Giocatore_T_2,Giocatore_T_3,Giocatore_T_4,Giocatore_T_5,Giocatore_T_6,Giocatore_T_7,Giocatore_T_8,Giocatore_T_9,Giocatore_T_10,Giocatore_T_11,Giocatore_C_X1,Giocatore_C_X2,Giocatore_C_X3,Giocatore_C_X4,Giocatore_C_X5,Giocatore_C_X6,Giocatore_C_X7,Giocatore_C_X8,Giocatore_C_X9,Giocatore_C_X10,Giocatore_C_X11,Giocatore_T_X1,Giocatore_T_X2,Giocatore_T_X3,Giocatore_T_X4,Giocatore_T_X5,Giocatore_T_X6,Giocatore_T_X7,Giocatore_T_X8,Giocatore_T_X9,Giocatore_T_X10,Giocatore_T_X11,Giocatore_C_Y1,Giocatore_C_Y2,Giocatore_C_Y3,Giocatore_C_Y4,Giocatore_C_Y5,Giocatore_C_Y6,Giocatore_C_Y7,Giocatore_C_Y8,Giocatore_C_Y9,Giocatore_C_Y10,Giocatore_C_Y11,Giocatore_T_Y1,Giocatore_T_Y2,Giocatore_T_Y3,Giocatore_T_Y4,Giocatore_T_Y5,Giocatore_T_Y6,Giocatore_T_Y7,Giocatore_T_Y8,Giocatore_T_Y9,Giocatore_T_Y10,Giocatore_T_Y11
2060323,8686,7943,4667,135455,192774,205452,181459,180206,53302,178518,199151,1238,209331,163489,183188,1178,199845,178418,176553,149185,208535,216409,202851,34824,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060324,9804,9882,162297,105866,190547,46736,210282,201223,178425,205407,149064,159261,208596,168354,220127,159028,172862,193686,152922,202642,228516,193361,199110,\N,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060325,8600,8534,183497,205243,166072,204977,204032,172882,176903,192575,223198,215333,120274,189908,210859,211557,201049,204614,137406,230144,210406,201046,51730,205735,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060326,9876,8524,211515,183454,150035,207555,184331,203568,194753,192587,188949,23015,137361,216065,187598,169115,183365,223329,137440,208461,168799,163925,123576,143076,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,10,10,10
2060327,9891,9857,201299,193974,203458,203745,158887,224314,206109,149572,204166,178475,177906,140293,219852,185163,216523,192823,45605,230613,198760,183870,169386,219758,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060328,8535,208931,201325,194203,142780,173198,164994,161956,219985,200315,174549,200647,185431,193336,\N,216789,216067,216076,199173,198908,209407,216072,200882,215982,5,3,5,7,2,4,6,8,4,6,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,7,7,7,7,7,10,10
2060329,8636,8533,162835,194359,168609,201377,212462,216352,193532,201455,\N,201399,152999,197689,1289,171830,139274,137373,190330,186589,164,176104,199559,149571,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060330,9885,10233,1179,182495,184344,137186,193082,102056,173210,195864,52091,211110,201153,198009,186695,182179,216145,173306,138918,138699,197688,218745,205850,178393,5,3,5,7,1,3,5,7,9,4,6,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,10,10,10
2060331,8540,8564,49031,210879,223524,208379,206161,202944,192612,224202,207471,5879,208451,230621,168312,177983,210413,173204,186581,190875,159287,189125,207664,204077,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
2060332,8543,9875,139668,167514,187324,216774,161999,183498,202934,188427,173221,11141,201995,24630,149184,157481,201024,201139,201505,205498,171877,185020,167664,198219,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060333,7943,8686,163489,203890,1178,199845,178418,162174,149185,208535,210935,204250,201858,186153,205452,53302,190931,135455,180206,12259,190813,178518,183900,209331,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,9,11
2060334,9882,9804,168354,137380,182168,172862,193571,52829,193361,215330,228516,197777,199110,162297,215466,190547,46736,216150,201223,137378,211354,220702,208596,207877,5,3,5,7,8,6,4,6,4,2,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,9,9,7,7,11,1,3,3,3,7,7,7,7,7,10,10
2060335,8534,8600,189908,210859,201049,201914,204614,210406,207439,137406,201046,205735,51730,183497,188654,768,204977,216158,133249,120238,212198,223198,215333,201363,5,2,4,6,8,3,5,7,5,4,6,5,3,5,7,1,3,5,7,9,6,4,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,7,7,7,7,7,10,10
2060336,208931,9875,137734,49617,198857,220052,216072,209407,198908,215401,197688,201363,200882,24630,210864,157481,201024,201454,199914,188876,171877,175943,167664,198219,5,3,5,7,1,3,5,7,9,5,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10
2060337,8533,9804,14907,1289,7647,139274,188334,205633,164,172233,176104,149571,186961,162297,105866,190547,46736,210282,201223,178425,205407,149064,207877,159261,5,2,4,6,8,3,5,7,5,4,6,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,7,7,7,7,7,10,10
2060338,8534,8524,189908,159499,201049,178042,204614,207439,200881,137406,201046,51730,230145,216065,169115,165526,187598,168799,220475,208461,202061,183895,113045,143076,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060339,8535,9857,201325,183966,142780,173198,192638,161956,201144,219985,164994,197231,220018,140293,219852,216523,185163,225410,198760,230613,213629,219758,193338,183870,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060340,8636,9876,162835,189484,193532,168609,212462,169051,135475,201455,190544,181458,201399,140082,205363,150035,207555,183454,197777,202828,144511,184331,137361,203671,5,2,4,6,8,3,5,7,4,6,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,7,7,7,7,7,10,10
2060341,9885,9891,194404,108080,137186,184344,191043,202135,212811,195864,193082,202685,193061,201299,193974,177643,203745,224316,101904,224314,206109,177906,178475,212878,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
2060342,8543,10233,139668,167514,187324,205408,188427,183498,211361,201995,223848,211176,210703,190769,182179,139038,139669,138704,191053,190084,213400,218745,183900,137506,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11
2060343,8540,7943,189430,210879,208379,188145,189557,202944,192612,138918,206161,207471,5879,163489,203890,1178,199845,183188,162174,149185,176553,216409,169386,201858,5,3,5,7,1,3,5,7,9,5,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10
2060344,9882,8686,168354,220127,159028,157581,190931,215330,202642,193361,152922,199110,\N,4667,203551,192774,53302,200458,180206,12259,178518,209331,180930,190264,5,2,4,8,6,3,5,5,7,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,6,10,10,1,3,3,3,3,7,7,7,10,10,10
2060345,8600,8564,183497,205243,51101,204977,204032,192575,176903,212198,223198,164985,120274,146748,228881,177983,210413,206058,53578,159287,189125,186581,186627,207664,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060346,9875,208931,24630,210864,157481,201024,201454,199914,188876,171877,185020,167664,198219,193336,216072,198857,\N,216076,199173,184320,199205,206159,215982,224933,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060347,9804,8533,162297,215466,190547,46736,210282,193337,137378,211354,202672,208596,192387,197689,1289,7647,139274,137373,164,186589,205633,176104,187858,199559,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060348,8524,8534,216065,223329,187598,169115,106874,202061,208461,202024,163925,113045,143076,189908,210859,201049,189436,204614,210406,207439,198079,201046,51730,205735,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060349,9857,8535,189707,210320,137410,137774,225410,221695,230613,198760,183870,193338,192841,201325,183966,142780,173198,212404,219985,161956,154634,200315,174549,197231,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,9,11
2060350,9876,8636,211515,183454,150035,207555,184331,203568,194753,192587,226356,23015,137361,162835,194359,201377,200752,212462,216352,135475,201455,\N,201399,152999,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
2060351,9891,9885,201299,178117,137419,203745,224316,224314,206109,149572,204166,178475,173132,1179,137186,184344,138956,193082,202135,173210,195864,191043,201153,211110,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060352,10233,8543,198009,186695,139038,216145,173306,191053,138699,213400,202651,205850,178393,139668,167514,216774,187324,161999,223848,211361,183498,201995,210703,51100,5,3,5,7,2,4,6,8,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060353,7943,8540,163489,203890,205529,199845,178418,228251,149185,176553,202851,193077,210935,49031,179973,208379,223524,206161,202944,205726,224202,207471,204350,204350,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060354,8686,9882,186153,205452,192774,190931,135455,180206,12259,183900,209331,190813,203551,168354,182168,159028,137380,152922,202642,228516,193571,193361,215330,199110,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,9,11
2060355,8564,8600,230621,168312,136130,210413,173204,186581,159287,190875,192073,204077,207664,183497,205243,166072,768,204032,168650,120238,192575,176605,201363,164985,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10
2060364,8524,9882,216065,11808,165526,187598,168799,220475,208461,202061,183895,113045,143076,168354,220127,172862,190931,157581,193361,202642,152922,215330,199110,\N,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060365,9857,8600,140293,219852,216523,185163,225410,219758,230613,213629,192841,193338,183870,183497,204977,205243,166072,223198,204032,176903,192575,184704,215333,164985,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060366,9891,8534,201299,178117,177643,203745,158887,204166,224314,149572,177906,173132,178475,189908,210859,201049,178042,204614,210406,230144,137406,201046,205735,51730,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060367,10233,8564,190769,182179,139038,139669,204401,191053,138699,213400,171318,205850,183900,146748,228881,177983,210413,206058,159287,189125,192073,53578,186627,180826,5,3,5,7,2,4,6,8,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060368,9876,8543,140082,183454,207555,150035,189155,144511,202828,133249,197777,203671,178604,139668,167514,187324,205408,188427,158963,183498,201995,223848,211176,210703,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2060369,8636,8535,162835,189484,168609,193532,212462,169051,135475,201455,181458,152999,201399,201325,183966,142780,173198,164994,201144,219985,192638,200647,161956,185431,5,2,4,6,8,3,5,7,5,4,6,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,7,7,7,7,9,9,11
2060370,9875,9885,24630,210864,157481,201024,201454,199914,205498,171877,185020,167664,198219,1179,102056,184344,138956,52091,212811,180432,195864,193061,211110,202685,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060371,8686,208931,4667,135455,53302,192774,200458,178518,12259,180206,209331,180930,170733,195090,198857,216067,49617,197688,198908,215401,184320,216072,201363,123576,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060372,7943,8533,163489,203890,1178,183671,178418,176553,149185,208535,210935,202851,34824,14907,188334,5213,7647,137373,190330,205633,172233,103936,186961,188506,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060373,9804,8540,162297,105866,190547,46736,216150,211354,178425,205407,149064,159261,138806,49031,210879,208379,188145,189557,202944,224202,186950,207471,204350,208451,5,3,5,7,1,3,5,7,9,4,6,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11
2060374,9882,8524,168354,137380,182168,159028,228516,193361,202642,193571,215330,159261,7631,216065,223329,187598,169115,168799,202024,208461,202061,163925,113045,143076,5,3,5,7,2,4,6,8,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
2060375,8600,9857,183497,188654,166072,768,204032,168650,120238,133249,176605,201363,164985,189707,210320,137774,137410,192823,221695,230613,198760,183870,193338,192841,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
2060376,8534,9891,189908,159499,201049,189436,204614,198079,207439,210406,201046,51730,205735,201299,178117,137419,203745,158887,149572,224314,101904,204166,178475,173132,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060377,8564,10233,230621,206058,136130,210413,173204,186581,159287,192073,189125,204077,207664,198009,182179,139038,216145,210880,138918,138699,197688,202651,181780,213400,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11
2060378,8543,9876,139668,161999,187324,216774,188427,158963,211361,223848,201995,177528,51100,211515,183454,150035,207555,226356,203568,192587,144511,178604,137361,23015,5,2,4,6,8,5,4,6,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,10,10,10,1,3,3,3,3,7,7,7,7,10,10
2060379,8535,8636,201325,183966,142780,173198,192638,200315,219985,161956,212404,200647,185431,162835,194359,168609,201377,212462,193532,201455,216352,\N,201399,152999,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10
2060380,9885,9875,1179,108080,184344,137186,52091,193082,179846,173210,195864,201153,211110,24630,210864,157481,201024,201454,199914,205498,171877,185020,167664,198219,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
2060381,208931,8686,193336,216789,198857,216067,206159,199173,198908,209407,216072,215982,200882,186153,203551,205452,192774,200458,181402,178518,209331,183900,190813,180930,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
2060382,8533,7943,14907,1289,171830,139274,137373,190330,186589,164,176104,34824,199559,163489,203890,1178,199845,178418,176553,149185,208535,210935,193077,201858,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060383,8540,9804,49031,179973,223524,208379,189557,202944,205726,224202,207471,5879,208451,162297,215466,190547,46736,216150,211354,178425,205407,210282,208596,192387,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060384,208931,9804,193336,49617,220052,216067,216072,198908,215401,199205,197688,201363,123576,162297,105866,190547,46736,216150,211354,178425,137378,220702,138806,159261,5,3,5,7,1,3,5,7,9,5,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,9,11,1,3,3,3,7,7,7,7,7,10,10
2060385,8533,9876,14907,1289,5213,139274,137373,205633,190330,172233,176104,186961,188506,140082,183454,150035,207555,189155,144511,202828,133249,197777,203671,178604,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060386,8534,7943,189908,210859,201049,178042,204614,198079,230144,210406,229758,51730,205735,163489,203890,1178,183671,178418,176553,149185,208535,216409,202851,34824,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060387,8535,8524,201325,194203,142780,173198,164994,201144,161956,192638,212404,200647,185431,216065,169115,165526,187598,168799,220475,208461,202061,183895,142938,143076,5,3,5,7,2,4,6,8,4,6,5,5,2,4,6,8,3,5,7,4,6,5,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,6,6,6,8,8,11
2060388,9885,9857,1179,137186,184344,138956,193082,179846,180432,195864,52091,211110,201153,140293,219852,216523,137410,225410,230613,213629,219758,137199,183870,193338,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
2060389,8543,9891,139668,167514,216774,205408,188427,211361,158963,183498,201995,210703,211176,201299,178117,198587,203745,158887,224315,206109,190076,177906,178475,173132,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
2060390,8564,9875,146748,206058,177983,202445,173204,192073,159287,190875,189125,207664,180826,24630,210864,157481,201024,201454,199914,205498,171877,185020,167664,198219,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060391,8540,8686,49031,210879,208379,188145,206161,138918,192612,224202,202944,204350,207471,186153,181459,192774,53302,200458,203551,178518,180206,190264,170733,209331,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060392,9882,8636,168354,220127,172862,190931,157581,193361,202642,152922,215330,\N,199110,162835,189484,193532,201377,212462,169051,135475,201455,181458,152999,201399,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,6,8,8,11
2060393,8600,10233,183497,205243,166072,768,204032,192575,120238,184704,223198,164985,120274,190769,182179,139038,216145,138704,191053,138699,213400,183900,169281,171318,5,3,5,7,1,3,5,7,9,4,6,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,10,10,10
2060394,9804,208931,162297,215466,190547,46736,210282,211354,178425,205407,220702,208596,192387,193336,49617,198857,216067,216072,206159,184320,199173,216079,209407,200882,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11
2060395,9876,8533,211515,183454,150035,207555,226356,203568,194753,192587,188949,137361,23015,14907,188334,171830,139274,1289,164,190330,205633,176104,199559,149571,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,10,10
2060396,7943,8534,163489,203890,1178,199845,178418,176553,149185,208535,210935,202851,201858,189908,210859,201049,198900,159499,210406,207439,137406,201046,205735,51730,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060397,8524,8535,216065,223329,187598,169115,168799,173146,208461,202061,192071,113045,143076,201325,183966,142780,173198,154634,219985,201144,212404,174549,200315,197231,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2060398,9857,9885,140293,210320,137410,137774,225410,221695,230613,198760,219758,193338,192841,1179,108080,184344,137186,52091,202135,173210,195864,193061,201153,202685,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060399,9891,8543,201299,178117,203745,203458,158887,224314,149572,101904,177906,178475,173132,139668,161999,178111,216774,188427,211361,158963,183498,173221,210703,51100,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2060400,9875,8564,24630,210864,157481,201024,201454,199914,205498,171877,185020,167664,198219,230621,168312,136130,177983,173204,186581,159287,190875,189125,207664,204077,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
2060401,8686,8540,186153,135455,192774,205452,200458,180206,12259,178518,203551,180930,209331,230674,210879,208379,202058,179973,202944,205726,192612,230681,207471,5879,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060402,8636,9882,162835,198946,168609,201377,194359,184312,135475,216352,181458,201399,\N,168354,159028,182168,137380,228516,193361,202642,193571,204555,215330,159261,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,9,11
2060403,10233,8600,198009,186695,139038,216145,213400,138918,138699,191053,202651,181780,178393,183497,204977,166072,768,204032,192575,209236,133249,223198,164985,215333,5,3,5,7,2,4,6,8,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060404,8524,208931,216065,169115,149147,187598,168799,220475,208461,173146,183895,113045,143076,193336,49617,220052,216067,215401,198908,216072,163491,197688,201363,123576,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,3,5,1,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2060405,9857,8540,140293,219852,137410,185163,225410,183870,219758,230613,198760,137199,193338,49031,210879,208379,202058,202944,206161,189557,138918,10863,207471,5879,5,2,4,6,8,3,7,4,6,5,5,5,3,5,7,7,9,1,3,5,4,6,1,3,3,3,3,8,8,6,6,8,11,1,3,3,3,7,7,7,7,7,10,10
2060406,9891,9882,201299,178117,177643,203745,224316,224315,190076,206109,177906,178475,173132,168354,220127,172862,193686,190931,228516,215056,193361,7631,199110,\N,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11
2060407,10233,8533,198009,216145,139038,182179,191053,188791,138699,213400,169281,183900,205850,14907,220466,5213,139274,137373,205633,190330,172233,176104,186961,188506,5,3,5,7,2,4,6,8,3,7,5,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
2060408,9876,8600,140082,197777,150035,26709,189155,144511,149242,133249,203671,188949,137361,183497,205243,166072,768,204032,176903,120238,184704,223198,212198,120274,5,2,4,6,8,3,5,7,3,7,5,5,3,5,7,1,3,5,7,9,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,9,11
2060409,8636,9885,162835,168609,201377,200752,189484,216352,193532,135475,181458,201399,181820,1179,137186,184344,138956,52091,179846,173210,195864,193082,201153,202685,5,4,6,8,2,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
2060410,9875,8535,24630,210864,157481,201024,201454,199914,205498,171877,185020,167664,198219,201325,194203,142780,173198,201144,219985,212404,161956,164994,192638,185431,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,4,6,4,6,2,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,9,9,7,7,11
